Report generated on: 02-24-2022 16:06:20
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.54-1-POL-TBPD.A","        Refined petroleum products (Mb/d)","327","278","274","283","266","272","280","294","304","308","262","236","266","285","282.7068493150683","282.40547945205475","309.92896174863336","322.17260273972624","348.20547945205436","364.2602739726033","385.36338797814193","377.57260273972634","359.48219178082195","376.9643835616434","390.92349726776","392.3397260273968","441.7671232876715","435.9424657534243","454.1038251366116","462.15890410958883","507","533.7616438356156","553.7459016393447","521.441095890411","517.6054794520555","","",""
"INTL.62-1-POL-TBPD.A","            Motor gasoline (Mb/d)","76","70","71","84","55","56","61","62","61","64","55","50","71","73","74.3397260273973","69.2931506849315","72.3306010928962","73.9232876712329","93.7150684931507","96.7013698630137","101.748633879781","99.2465753424657","93.0191780821918","93.4164383561644","93.7595628415301","95.958904109589","98.0493150684931","91.6739726027397","89.948087431694","99.3424657534247","98","90.1041095890411","92.5655737704918","88.345205479452","83.2246575342466","","",""
"INTL.63-1-POL-TBPD.A","            Jet fuel (Mb/d)","0","0","3","3","0","0","0","0","3.9","4.1","4.4","2.9","2.9","5","4.69041095890411","4.75616438356164","4.98360655737705","4.86575342465753","5.6958904109589","5.56986301369863","9.56010928961749","13.5095890410959","12.413698630137","13.9671232876712","14.6174863387978","13.9479452054795","18.372602739726","17.1616438356164","20.327868852459","15.4356164383562","15","19.1698630136986","19.5081967213115","18.5013698630137","24.413698630137","","",""
"INTL.64-1-POL-TBPD.A","            Kerosene (Mb/d)","5","4","0","0","0.3","0.3","0.3","0","0","0","0","0","0.3","0.3","0.175342465753425","0.789041095890411","0.174863387978142","0.263013698630137","0.263013698630137","0.131506849315068","0.0437158469945355","0.0657534246575342","0.219178082191781","0.216438356164384","0.806010928961749","0.36986301369863","0","0","0.0218579234972678","0","0","0","0.0218579234972678","0","0","","",""
"INTL.65-1-POL-TBPD.A","            Distillate fuel oil (Mb/d)","104","87","90","94","96","99","99","102","105","99","81","75","90","100","101.580821917808","99.8438356164384","115.284153005464","122.282191780822","132.747945205479","142.679452054795","157.030054644809","153.901369863014","133.076712328767","141.947945205479","153.131147540984","152.734246575342","171.438356164384","179.671232876712","198.281420765027","205.567123287671","224","236.147945205479","243.855191256831","225.049315068493","216.915068493151","","",""
"INTL.66-1-POL-TBPD.A","            Residual fuel oil (Mb/d)","80","67","58","53","57","58","56","57","57","65","64","62","53","59","57.5890410958904","61.0191780821918","61.103825136612","61.0931506849315","54.4821917808219","56.1068493150685","46.7021857923497","46.1041095890411","54.8191780821918","60.9616438356164","56.4289617486339","47.6438356164384","62.2602739726027","50.6821917808219","50.1748633879781","47.8191780821918","59","60.841095890411","60.9207650273224","60.8904109589041","65.3150684931507","","",""
"INTL.67-1-POL-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","0.8","1","1","1","5.3","5.3","5.7","8.8","8","8.8","4.6","4.6","5","5.4","6.23013698630137","5.88219178082192","5.22131147540984","5.72054794520548","7.08767123287671","9.15342465753425","9.21584699453552","8.07671232876712","8.03835616438356","8.49041095890411","8.20491803278689","8.93698630136986","8.99178082191781","8.2","9.70218579234973","9.34246575342466","13","14.0821917808219","16.8907103825137","17.3808219178082","17.7671232876712","","",""
"INTL.68-1-POL-TBPD.A","            Other petroleum liquids (Mb/d)","61","49","51","48","53","53","59","64","68","67","53","42","44","43","38.1013698630137","40.8219178082191","50.8306010928961","54.0246575342467","54.213698630137","53.9178082191781","61.0628415300547","56.668493150685","57.895890410959","57.9643835616439","63.9754098360656","72.7479452054794","82.6547945205479","88.5534246575343","85.6475409836065","84.6520547945205","97","113.416438356164","119.983606557377","111.27397260274","109.969863013699","","",""
"","Portugal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-PRT-TBPD.A","        Refined petroleum products (Mb/d)","155","160","162","168","150","143","172","154","175","218","225","209","238","231","291","283.96712328767114","259.68306010928956","276.23561643835626","295.0191780821919","283.1863013698631","257.5136612021858","277.03013698630133","271.7397260273974","288.28219178082196","283.83606557377044","292.52328767123254","300.9726027397265","280.67671232876717","267.05191256830597","236.97808219178071","252","228.34794520547933","239.8551912568306","285.2657534246579","260.6027397260274","","",""
"INTL.62-1-PRT-TBPD.A","            Motor gasoline (Mb/d)","22","25","21","20","18","19","25","23","34","39","40","38","42","39","53.8219178082192","64.8958904109589","59.2896174863388","65.9397260273973","65.3068493150685","61.7424657534247","55.2021857923497","61.7917808219178","58.2493150684932","64.3369863013699","58.1803278688525","57.3205479452055","63.1123287671233","59.4054794520548","48.6475409836066","46.8849315068493","50","41.2575342465753","41.6775956284153","50.0520547945206","42.7561643835616","","",""
"INTL.63-1-PRT-TBPD.A","            Jet fuel (Mb/d)","10","12","9","10","12","11","14","12","14","16","19","16","19","15","23.4219178082192","22.2821917808219","20.6256830601093","21.3945205479452","22.8876712328767","21.1369863013699","16.6448087431694","14.1013698630137","10.2082191780822","15.4356164383562","17.2896174863388","16.8794520547945","18.2465753424658","16.4904109589041","15.9289617486339","16.7068493150685","21","17.0547945205479","19.3333333333333","22.9945205479452","20.2054794520548","","",""
"INTL.64-1-PRT-TBPD.A","            Kerosene (Mb/d)","2","2","1","1","0.7","0.7","0.6","0.7","0.5","0.6","0.5","0.5","0.5","0.2","0.482191780821918","0.350684931506849","0.306010928961749","0.657534246575342","0.679452054794521","0.0219178082191781","0.0437158469945355","0.0438356164383562","0.0876712328767123","0.0219178082191781","0.0218579234972678","0.0438356164383562","0","0.0438356164383562","0.0218579234972678","0.0219178082191781","0.0438356164383562","0.0438356164383562","0","0.0219178082191781","0.0219178082191781","","",""
"INTL.65-1-PRT-TBPD.A","            Distillate fuel oil (Mb/d)","39","42","38","45","38","40","46","38","44","59","59","49","61","67","86.3945205479452","81.4082191780822","76.6748633879781","80.3671232876712","89.0082191780822","86.9232876712329","79.6092896174863","94.9780821917808","97.8383561643836","101.6","96.7595628415301","103.071232876712","103.315068493151","96.9753424657534","95.207650273224","83.2657534246575","87","77.2958904109589","82.7322404371585","116.232876712329","104.586301369863","","",""
"INTL.66-1-PRT-TBPD.A","            Residual fuel oil (Mb/d)","60","57","68","66","54","48","51","47","48","65","66","67","76","70","75.4547945205479","66.2657534246575","58.2131147540984","59.5342465753425","65.1342465753425","61.2657534246575","59.2786885245902","52.5013698630137","50.3287671232877","49.3232876712329","52.4863387978142","56.5315068493151","60.9150684931507","54.3397260273973","52.1830601092896","39.0191780821918","42","46.1041095890411","46.6502732240437","41.0739726027397","40.5753424657534","","",""
"INTL.67-1-PRT-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","0.3","0","0","0","8.1","7.8","9.1","8.1","9.4","11","12","10","12","11","15.9260273972603","13.2876712328767","12.103825136612","12.1397260273973","13.0328767123288","10.8082191780822","8.74590163934426","12.1068493150685","10.613698630137","12.2986301369863","11.5054644808743","12.1753424657534","12.6465753424658","11.441095890411","12.1420765027322","9.85753424657534","11","8.83013698630137","7.00546448087432","6.73424657534247","5.81369863013699","","",""
"INTL.68-1-PRT-TBPD.A","            Other petroleum liquids (Mb/d)","22","22","25","26","19","16","27","25","26","27","29","28","27","29","35.4986301369863","35.4767123287671","32.4699453551912","36.2027397260274","38.9698630136987","41.2876712328767","37.9890710382514","41.5068493150685","44.413698630137","45.2657534246575","47.5928961748633","46.5013698630137","42.7369863013699","41.9808219178082","42.9207650273224","41.2219178082191","41","37.7616438356164","42.4562841530055","48.1561643835617","46.6438356164384","","",""
"","Puerto Rico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-PRI-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","95","137","120","132","176","169","136","188","166","99","97","67","60","67","79.24863387978144","14.66027397260274","35.90706849315066","61.6","69.80054644808749","69.99178082191779","75.1671232876713","73.70136986301367","37.448087431694006","9.893150684931511","0.00547945205479452","0","0","0","0","","",""
"INTL.62-1-PRI-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","39","27","26","45","55","43","86","64","28","28","26","21","18","18.5819672131148","2.02739726027397","5.22739726027397","16.7041095890411","19.5218579234973","19.5753424657534","20.4465753424658","19.0958904109589","9.13387978142076","9.76438356164384","0","0","0","0","0","","",""
"INTL.63-1-PRI-TBPD.A","            Jet fuel (Mb/d)","","","","","","","5.9","9","8","8.2","15","16","9.9","9.3","13","11","9.1","1.4","0.7","1.1","13","0","5.33150684931507","4.8958904109589","5.30327868852459","5.31780821917808","7.67397260273973","7.25753424657534","3.7568306010929","0.010958904109589","0","0","0","0","0","","",""
"INTL.64-1-PRI-TBPD.A","            Kerosene (Mb/d)","","","","","","","1.5","1.2","1.6","1.5","1.2","1.1","1.3","1.7","1.3","1","0.9","0.7","1","1.1","1.02459016393443","0.295890410958904","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-PRI-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","18","19","13","13","25","23","14","13","16","10","8.9","2.5","1.6","4.9","4.29508196721311","0.665753424657534","7.3548504109589","14.386301369863","16.0983606557377","16.1424657534247","16.8465753424658","19.4958904109589","10.3169398907104","0.0246575342465753","0.00273972602739726","0","0","0","0","","",""
"INTL.66-1-PRI-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","31","33","25","27","34","30","30","24","25","17","15","10","9.6","14","15.707650273224","4.12328767123288","10.7762915068493","15.3506849315069","11.4535519125683","11.4849315068493","8.8986301369863","6.53698630136986","3.18852459016393","0.00821917808219178","0","0","0","0","0","","",""
"INTL.67-1-PRI-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","1.9","2","1.3","1.1","2.6","4.2","2.1","2.4","1.7","0.3","0","0","0","0.3","0.256830601092896","0.257534246575342","1.0099802739726","0","0","0","0.221917808219178","0.232876712328767","0.0382513661202186","0","0","0","0","0","0","","",""
"INTL.68-1-PRI-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","37","34","44","55","53","40","35","51","46","33","35","26","27","28","26.3825136612022","7.29041095890411","6.20704219178082","10.2630136986301","17.4234972677596","17.4712328767123","21.0794520547945","21.0821917808219","11.0136612021858","0.0849315068493151","0.00273972602739726","0","0","0","0","","",""
"","Qatar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-QAT-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","51","61","70","79","88","86","92","90","91","91","97","95","99","60","67.82575956284161","66.30225095890404","122.30400000000002","125.12356821917804","129.27001092896157","123.77313534246576","139.20226191780836","160.16202301369873","155.5903366120218","167.98686904109596","312.151953972603","297.35360876712303","310.0520459016393","286.8006290410955","284.59833643835634","","",""
"INTL.62-1-QAT-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","5.8","6.7","7.6","10","11","11","11","13","13","13","11","12","14","14","12.6318579234973","13.5545205479452","30.8248493150685","42.416301369863","38.2917759562841","38.7004931506849","39.5651780821918","45.7348219178082","44.6543169398907","38.1629863013699","44.6364383561644","43.4445753424657","45.5865573770492","37.2515616438356","46.1788493150685","","",""
"INTL.63-1-QAT-TBPD.A","            Jet fuel (Mb/d)","","","","","","","1.8","2.1","4.7","7.7","8.3","11","8.7","10","9.2","8.7","9.1","9","9.5","9.1","7.995","10.602301369863","18.0543287671233","20.0096712328767","20.9083333333333","20.0965753424658","22.703698630137","24.0289863013699","24.1583333333333","29.3735890410959","69.5015616438356","77.800904109589","73.385","71.1092876712329","62.5926849315068","","",""
"INTL.64-1-QAT-TBPD.A","            Kerosene (Mb/d)","","","","","","","0.07534","0.09","0.05","0.06301","0.07","0.2","0.2","0.3","0.3","0.2","0","0.4","0.4","0.1","0.12672131147541","0.127068493150685","0.0847123287671233","0.0847123287671233","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-QAT-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","8.4","9.6","13","13","15","14","17","17","15","16","16","13","14","14","12.2833166393443","10.4976271452055","18.193218630137","19.7470759232877","20.4889033333333","19.399364169863","20.8738929534247","21.0823072383562","24.3666425300546","35.2475928383562","58.8816182630137","53.5239231123288","45.0030680163934","44.4472635561644","45.0395523671233","","",""
"INTL.66-1-QAT-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","12","13","10","16","19","18","20","16","19","19","19","17","19","19","17.965783442623","13.1397203506849","15.3284843835616","9.41588764931507","13.0500790163934","8.15798041643836","15.1597842410959","9.51392156712329","5.85070206557377","6.47482596164384","9.5271341260274","7.86133637260274","9.77642350819672","10.4826275835616","8.08262061369863","","",""
"INTL.67-1-QAT-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","23","29","32","29","29","30","34","32","33","33","40","40","41","2.1","2.0563312295082","1.48760919452055","1.69011945205479","4.04569584657534","3.97729601092896","4.1074396","4.73204519452055","5.10984929863014","5.15371082513661","4.10339644383562","12.1473278410959","11.3011056219178","11.732131852459","11.986077769863","11.8877706794521","","",""
"INTL.68-1-QAT-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0.7","0.8","1.5","2.5","5.9","1.4","2.3","2.2","1.5","1.5","1.6","2.4","1.5","2.3","14.7667490163934","16.8934038575342","38.1282871232877","29.4042238684931","32.5536232786885","33.3112826630137","36.1676628164384","54.692136690411","51.4066309180328","54.6244784547945","117.457873742466","103.421764208219","124.568865147541","111.523810816438","110.816858531507","","",""
"","Reunion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-REU-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-REU-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-REU-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-REU-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-REU-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-REU-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-REU-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-REU-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Romania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-ROU-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","511","530","535","545","485","316","275","271","297","299","269","265","265","227","228.14732240437166","250.06439890710374","280.18531506849314","235.66419178082188","272.6810382513661","314.4620821917807","305.0026775956283","294.924493150685","276.9769945355191","244.20673972602748","218.70287671232876","208.3537808219178","196.77773224043725","216.35668493150683","235.15271232876708","","",""
"INTL.62-1-ROU-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","125","126","128","122","109","73","68","61","80","81","73","75","75","57","61.1782786885246","63.6487158469945","83.4070410958904","77.003698630137","79.6832513661202","99.0181095890411","96.6034153005464","88.7821095890411","85.1601639344262","77.3776164383562","65.9731232876712","67.4454246575342","64.1148360655738","66.9079178082192","70.0628493150685","","",""
"INTL.63-1-ROU-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","8.1","7.2","7.8","7.5","5.6","4.6","3.9","2","1.9","1.8","1.8","3.48833333333333","4.00833333333333","2.28123287671233","3.43271232876712","3.835","4.14967123287671","5.15666666666667","6.03983561643836","7.10666666666667","6.344","6.10501369863014","5.95293150684931","5.50333333333333","6.4526301369863","8.08208219178082","","",""
"INTL.64-1-ROU-TBPD.A","            Kerosene (Mb/d)","","","","","","","9.6","9.7","9.9","0.9","0.8","0.8","0.8","2.1","2.7","1","1.4","1.4","1.7","2.1","1.35169398907104","2.5344262295082","1.4401095890411","0.698876712328767","0.950409836065574","1.18597260273973","0.464644808743169","0.169424657534247","0.38016393442623","0.25413698630137","0.296493150684931","0.550630136986301","0.485765027322404","0.105890410958904","0.169424657534247","","",""
"INTL.65-1-ROU-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","139","139","139","143","127","81","76","77","96","96","86","81","83","64","78.2484699453552","85.586174863388","95.8354520547945","81.5081643835616","84.9950819672131","96.2442191780822","93.6168852459016","95.2427397260274","98.6717486338798","90.3784109589041","78.381095890411","76.5007671232877","77.5758469945355","86.0250410958904","105.666301369863","","",""
"INTL.66-1-ROU-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","163","163","164","166","156","101","90","73","65","58","47","41","39","36","26.0759016393443","32.6995081967213","37.4054794520548","28.5011506849315","28.3686885245902","31.146904109589","23.7103278688525","21.6404383561644","21.2537704918033","16.1117260273973","13.9403835616438","13.1740273972603","10.2265573770492","6.64175342465754","5.85715068493151","","",""
"INTL.67-1-ROU-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","9.4","9","8.9","14","7.7","7.5","7.6","8.2","8.6","9.3","8.7","8","10","8.6","10.4907103825137","10.3005464480874","10.932602739726","10.3923287671233","11.6","20.9117808219178","21.4568306010929","23.9627397260274","18.8262295081967","23.8356164383562","18.1150684931507","18.4964383561644","16.7027322404372","16.6213698630137","17.7972602739726","","",""
"INTL.68-1-ROU-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","64","83","85","91","77","45","24","44","39","50","51","57","55","58","47.3139344262295","51.286693989071","48.883397260274","34.1272602739726","63.248606557377","61.8054246575342","63.9939071038251","59.0872054794521","45.5782513661202","29.9052328767123","35.891698630137","26.2335616438356","22.1686612021858","33.6020821917808","27.5176438356164","","",""
"","Russia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-RUS-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","--","--","--","--","--","--","5269","4661","3993","3940","3688","3705","3376","3565","3766.5629420765054","3895.5181698630104","4035.076254246582","4086.9942794520534","4152.0390557377095","4421.550169863015","4664.544403287674","4816.732817534252","4938.901833879774","4932.677573698637","5297.681244931498","5390.299086027399","5516.680826301369","5771.085626301367","6173.548416438358","","",""
"INTL.62-1-RUS-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","--","--","--","--","--","--","827","705","630","659","624","636","606","614","632.804808743169","645.241917808219","677.539068493151","685.087534246575","710.949863387978","748.092684931507","803.175452054795","820.212082191781","829.740601092896","837.272082191781","839.585698630137","857.346794520548","893.476602739726","920.281835616438","909.905616438356","","",""
"INTL.63-1-RUS-TBPD.A","            Jet fuel (Mb/d)","","","","","","","--","--","--","--","--","--","296","242","200","196","186","172","200","180","188.868333333333","194.795561643836","202.117232876712","205.376136986301","201.131666666667","218.042410958904","230.339342465753","232.446767123288","246.87","226.928356164384","241.658602739726","271.857780821918","279.461890410959","295.799863013699","295.104630136986","","",""
"INTL.64-1-RUS-TBPD.A","            Kerosene (Mb/d)","","","","","","","--","--","--","--","--","--","22","32","5.4","2.6","2.5","2.8","1.1","1.3","1.73185792349727","1.33421917808219","1.37657534246575","1.39775342465753","1.37281420765027","1.48246575342466","1.56717808219178","1.58835616438356","1.56289617486339","0","0","0","0","0","0","","",""
"INTL.65-1-RUS-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","1329","1534","997","1280","952","965","922","958","1004.54275432787","1025.95752167123","1078.3678666137","1103.02650838356","1131.80376959563","1227.2129830411","1312.3445894137","1356.0097468274","1404.87694728415","1375.0805918411","1431.19275745753","1437.7099658411","1420.21859878904","1464.4756871726","1574.96108386301","","",""
"INTL.66-1-RUS-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","--","--","--","--","--","--","1691","1227","1370","1156","1263","1229","1077","1058","1018.54686760656","1063.49653989041","1125.86473075069","1080.5605670137","1107.76305560656","1194.06734646575","1248.67983281096","1296.24613992329","1320.17048796721","1332.0760478137","1435.69645795068","1412.0931427726","1439.82631459726","1496.3535451726","1576.56463084932","","",""
"INTL.67-1-RUS-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","--","--","--","--","--","--","245","201","161","180","163","172","157","194","237.355619092896","256.407802383562","247.283888213699","277.895147726027","283.228627606557","305.581675808219","335.782756032877","351.496666147945","368.657264868852","413.752471654795","440.145192613699","457.495075956164","494.117807961644","544.83287870137","587.579587041096","","",""
"INTL.68-1-RUS-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","--","--","--","--","--","--","858","722","631","467","498","529","412","560","682.71270104918","708.284607287671","702.526891956164","733.650631671233","715.789258666667","727.07060290411","732.655252427397","758.733059156164","767.023636491803","747.568024032877","909.402535539726","953.796326115069","989.57961180274","1049.34181662466","1229.43286810959","","",""
"","Rwanda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-RWA-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-RWA-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-RWA-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-RWA-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-RWA-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-RWA-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-RWA-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-RWA-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Saint Helena","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-SHN-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-SHN-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-SHN-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-SHN-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-SHN-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-SHN-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-SHN-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-SHN-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"","Saint Kitts and Nevis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.54-1-KNA-TBPD.A","        Refined petroleum products (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.62-1-KNA-TBPD.A","            Motor gasoline (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.63-1-KNA-TBPD.A","            Jet fuel (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.64-1-KNA-TBPD.A","            Kerosene (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.65-1-KNA-TBPD.A","            Distillate fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.66-1-KNA-TBPD.A","            Residual fuel oil (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.67-1-KNA-TBPD.A","            Liquefied Petroleum Gases (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"INTL.68-1-KNA-TBPD.A","            Other petroleum liquids (Mb/d)","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
