Report generated on: 02-24-2022 17:33:31
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"","Samoa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-WSM-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-WSM-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-WSM-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Sao Tome and Principe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-STP-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-STP-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-STP-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Saudi Arabia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SAU-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SAU-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SAU-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Senegal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SEN-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SEN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SEN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Serbia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SRB-TBPD.A","    Consumption (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SRB-TBPD.A","        Fuel ethanol (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SRB-TBPD.A","        Biomass-based diesel (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Seychelles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SYC-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SYC-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SYC-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Sierra Leone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SLE-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SLE-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SLE-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Singapore","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SGP-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SGP-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SGP-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Slovakia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SVK-TBPD.A","    Consumption (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0.65","0.06","0.04","0.02","0.22","0.91","1.42","2.38","2.20158","2.485187","2.442166","2.364828","2.49314","2.927051","3.130329","3.472767123","3.549753425","3.501424658","0"
"INTL.80-2-SVK-TBPD.A","        Fuel ethanol (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0.04","0.4","1.1","0.840771","0.805295","0.675725","0.70418","0.707564","0.777776","0.774366","0.679452055","0.854794521","0.767123288","0"
"INTL.81-2-SVK-TBPD.A","        Biomass-based diesel (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","0","0.65","0.06","0.04","0.02","0.22","0.87","1.02","1.28","1.360809","1.679892","1.766441","1.660648","1.785576","2.149275","2.355963","2.793315068","2.694958904","2.73430137","0"
"","Slovenia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SVN-TBPD.A","    Consumption (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.046","0.12","0.24","0.729184","1.088135","0.892783","1.11306","1.304905","0.965228","0.663938","0.446246575","0.539819192","1.561830616","0"
"INTL.80-2-SVN-TBPD.A","        Fuel ethanol (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.006","0.02","0.08","0.087675","0.145923","0.171094","0.183189","0.232088","0.232088","0.199245","0.131506849","0.117282192","0.227835616","0"
"INTL.81-2-SVN-TBPD.A","        Biomass-based diesel (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0.04","0.1","0.16","0.641509","0.942212","0.721689","0.929871","1.072817","0.73314","0.464693","0.314739726","0.422537","1.333995","0"
"","Solomon Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SLB-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SLB-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SLB-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Somalia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SOM-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SOM-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SOM-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","South Africa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-ZAF-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.034462","0.034464","0.086161","0.086161","0.086161","0.086161","0.086161","0.086161","0.086161","0.086161","0.086161"
"INTL.80-2-ZAF-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.034462","0.034464","0.086161","0.086161","0.086161","0.086161","0.086161","0.086161","0.086161","0.086161","0.086161"
"INTL.81-2-ZAF-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","South Korea","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-KOR-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.04","0.1","0.24","0.87","1.71","3.22","5.550167","7.662933","7.225366","6.5314","7.046002","7.552997","8.360586","9.619232877","10.366739726","12.589589041","0.088953"
"INTL.80-2-KOR-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.086155","0.086155","0.129239","0.086158","0.085867","0.05801","0","0","0","0.088953"
"INTL.81-2-KOR-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0.02","0.04","0.1","0.24","0.87","1.71","3.22","5.550167","7.576778","7.139211","6.402161","6.959844","7.46713","8.302576","9.619232877","10.366739726","12.589589041","0"
"","South Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SSD-TBPD.A","    Consumption (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0"
"INTL.80-2-SSD-TBPD.A","        Fuel ethanol (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0"
"INTL.81-2-SSD-TBPD.A","        Biomass-based diesel (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0"
"","Spain","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-ESP-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6","1.61","3.5","5.06","5.25","7.25","5.26","10.04","14.99","26.07037","35.193544","41.640353","45.751752","20.405844","22.044637","22.355319","26.437808219","28.215336","36.525747","38.5122605479452"
"INTL.80-2-ESP-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","3","4","4","4","4","5.116554","7.771983","7.600991","6.148145","5.202277","5.794904","5.872997","4.602739726","4.276114","4.7381","w"
"INTL.81-2-ESP-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","1.6","1.61","1.5","2.06","2.25","3.25","1.26","6.04","10.99","20.953816","27.421561","34.039362","39.603607","15.203567","16.249733","16.482322","21.835068493","23.939222","31.787647","w"
"","Sri Lanka","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-LKA-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-LKA-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-LKA-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Sudan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SDN-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SDN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SDN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Suriname","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SUR-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SUR-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SUR-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Sweden","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SWE-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.45","1.07","2.19","4.15","4.46","6.5","8.4","10.1","10.392942","10.891166","12.133","12.627951","14.339592","18.249155","20.989889","27.921643835","31.761533","34.566048","30.9441304109589"
"INTL.80-2-SWE-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","1","2.1","4","4.3","5.5","6.2","7.3","6.704136","6.856005","6.834314","6.330604","5.546759","5.105938","4.29436","3.726027397","3.140488","3.937469","w"
"INTL.81-2-SWE-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0.05","0.07","0.09","0.15","0.16","1","2.2","2.8","3.688806","4.035161","5.298686","6.297347","8.792833","13.143217","16.695529","24.195616438","28.621045","30.628579","w"
"","Switzerland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-CHE-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.06","0.16","0.18","0.28","0.28","0.178073","0.216883","0.220881","0.260933","0.260933","0.466705","1.143859","2.054191781","2.924919","3.673124","0"
"INTL.80-2-CHE-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.02","0.06","0.06","0.02142","0.042807","0.064228","0.058387","0.058387","0.13575","0.426225","0.657534247","0.735675","0.864127","0"
"INTL.81-2-CHE-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.06","0.14","0.16","0.22","0.22","0.156653","0.174076","0.156653","0.202546","0.202546","0.330955","0.717634","1.396657534","2.189244","2.808997","0"
"","Syria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-SYR-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-SYR-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-SYR-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Taiwan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-TWN-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0","0","0","2.432876712","2.630136986","1.336986301","0.679452055","0.021917808","0.004536986","0.00390137","0"
"INTL.80-2-TWN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0","0","0","2.432876712","2.630136986","1.336986301","0.679452055","0.021917808","0.004536986","0.00390137","st|0"
"INTL.81-2-TWN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","st|0"
"","Tajikistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-TJK-TBPD.A","    Consumption (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-TJK-TBPD.A","        Fuel ethanol (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-TJK-TBPD.A","        Biomass-based diesel (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Tanzania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-TZA-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01754","0.025885","0.039148","0.059331","0.090679","0","0","0"
"INTL.80-2-TZA-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-TZA-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.01754","0.025885","0.039148","0.059331","0.090679","0","0","0"
"","Thailand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-THA-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","1.22","2.26","4.81","12.12","18.369693","18.938369","18.783278","24.10808","34.447499","38.479873","41.73679","43.304935","48.819293","52.834434","57.418244"
"INTL.80-2-THA-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","1.2","2.2","3","5.5","7.875187","7.806261","7.754564","8.771274","16.353515","18.145681","20.316959","22.057428","24.780142","25.814084","27.399462"
"INTL.81-2-THA-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.02","0.06","1.81","6.62","10.494506","11.132108","11.028714","15.336806","18.093984","20.334192","21.419831","21.247507","24.039151","27.02035","30.018782"
"","The Bahamas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-BHS-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-BHS-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-BHS-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Timor-Leste","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-TLS-TBPD.A","    Consumption (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-TLS-TBPD.A","        Fuel ethanol (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-TLS-TBPD.A","        Biomass-based diesel (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Togo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-TGO-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-TGO-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-TGO-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Tonga","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-TON-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-TON-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-TON-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Trinidad and Tobago","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-TTO-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-TTO-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-TTO-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Tunisia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-TUN-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-TUN-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-TUN-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Turkey","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-2-TUR-TBPD.A","    Consumption (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","1.13","0.98","1.1","0.119589","1.0107240000000002","1.11829","2.318649","8.526591","3.570643","2.788644","2.803051192","3.027561644","3.809917809","3.998645849315068"
"INTL.80-2-TUR-TBPD.A","        Fuel ethanol (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5","0.7","0.7","0.9","0.097321","0.860122","0.860122","0.860122","0.908817","1.344572","1.467732","1.578082192","1.709589041","1.665753425","1.671539"
"INTL.81-2-TUR-TBPD.A","        Biomass-based diesel (Mb/d)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.43","0.28","0.2","0.022268","0.150602","0.258168","1.458527","7.617774","2.226071","1.320912","1.224969","1.317972603","2.144164384","w"
