Report generated on: 02-25-2022 09:56:35
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"","electricity net consumption (billion kWh)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-2-MLI-BKWH.A","        Mali","0.09579","0.09579","0.11811","0.13671","0.15252","0.15531","0.18414","0.19995","0.21948","0.22599","0.22413","0.2325","0.25203","0.27156","0.25575","0.28365","0.30318","0.35247","0.35991","0.36456","0.277","0.268","0.246","0.267","0.27","0.593","0.638","0.601","0.782","0.888","1.04392","1.19717","1.5399","1.86145","1.75622","1.86085","1.94498","2.50692","2.84727","2.62098","NA"
"INTL.2-2-MLT-BKWH.A","        Malta","0.47058","0.51522","0.56544","0.575","0.593","0.663","0.719","0.8","0.873","0.934","1.13","1.224","1.281","1.29","1.308","1.382","1.341","1.364","1.408","1.516","1.56698","1.57042","1.65888","1.80784","1.79204","1.8496","1.84934","1.84424","1.84128","1.69992","1.81922","1.86186","1.93492","1.93204","1.9828","2.1084","2.1252","2.280487","2.333003","2.497143","NA"
"INTL.2-2-MTQ-BKWH.A","        Martinique","0.23994","0.25947","0.29574","0.34131","0.35619","0.38502","0.41571","0.46686","0.5115","0.55893","0.59613","0.64542","0.69006","0.74493","0.78957","0.85281","0.89094","0.94209","0.95325","0.97185","0.97464","1.11879","1.16157","1.20993","1.24713","1.30572","1.3578","1.40244","1.43964","1.47777","1.41918","1.35687","1.3392","1.32897","1.31316","1.32618","1.342269","1.354359","1.439049","1.494049","NA"
"INTL.2-2-MRT-BKWH.A","        Mauritania","0.08277","0.08928","0.093","0.09393","0.09207","0.09579","0.09672","0.10602","0.10695","0.11439","0.12369","0.12648","0.12927","0.12927","0.13299","0.1488","0.16275","0.17577","0.18135","0.18879","0.21358194","0.25854","0.46593","0.44175","0.48174","0.46407","0.42129","0.44454","0.50871","0.5394","0.58776","0.7719","0.84723","0.87327","0.91419","1.056759","1.138329","1.30688","1.47008","1.577","NA"
"INTL.2-2-MUS-BKWH.A","        Mauritius","0.41013","0.40548","0.39897","0.40827","0.4185","0.42129","0.46593","0.52545","0.57009","0.60636","0.66867","0.73191","0.81375","0.86862","0.90582","0.9858","0.86025","0.99789","1.03695","1.25457","1.521222","1.628656","1.666246","1.784006","1.855926","1.941066","2.015026","2.10817","2.22215","2.26039","2.3719","2.40526","2.47192","2.56542","2.61354","2.68004","2.72632","2.78318","2.79937","2.9045","NA"
"INTL.2-2-MEX-BKWH.A","        Mexico","56.71","64.407","69.956","72.852","77.006","82.01","84.793","91.09","94.987","101.542","100.471","104.712","108.144","112.418312","120.955","125.452","132.938","144.58669","148.949","156.832","166.51256","171.14658","174.02456","172.57702","184.40962","192.27152","196.40852","202.2494","204.56938","202.09172","216.27422","240.50772","248.23514","239.32269","244.60506","253.71084","263.93144","262.3672","287.71638","290.37314","271.942"
"none","        Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-2-MDA-BKWH.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","9.301","6.121","6.841","6.093","5.841","5.477","5.355","4.113","5.623","5.44","6.068","7.136","7.033","7.007","7.401","6.786","6.899","5.853","6.58064","5.49696","5.69202","5.12136","5.15824","5.1671","4.9387","5.24412","5.4507","5.44973","NA"
"INTL.2-2-MNG-BKWH.A","        Mongolia","1.65838","1.82352","2.09553","2.23966","2.39604","2.498","2.722","2.786","2.899","3.233","2.984","2.779","2.584","2.186","2.18","2.35","2.37","2.344","2.343","2.305","2.4","2.46738","2.55332","2.692512483","2.870012483","3.049692483","3.213472483","3.363432483","3.6563","3.6032","3.79474","3.87644","4.20158","5.15882","5.58402","5.78695","5.93395","6.25755","6.89459","7.33652","NA"
"INTL.2-2-MNE-BKWH.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","3.66888","3.4504","3.47366","2.95966","3.25268","3.46788","3.26398","2.73054","2.64174","2.83428","2.80812","2.99928","2.99757","3.24676","NA"
"INTL.2-2-MSR-BKWH.A","        Montserrat","0.01023","0.01116","0.01116","0.01116","0.01116","0.01116","0.01116","0.01209","0.01209","0.01302","0.01209","0.01302","0.01302","0.01395","0.01395","0.01488","0.01488","0.01581","0.01302","0.01302","0.01023","0.01023","0.01767","0.0186","0.0186","0.0186","0.0186","0.01953","0.02046","0.02046","0.02046","0.01953","0.01953","0.02046","0.02139","0.02095","0.01747","0.01686","0.01733","0.02156","NA"
"INTL.2-2-MAR-BKWH.A","        Morocco","4.409","4.774","5.13","5.612","5.776","5.884","6.568","7.018","7.656","7.744","8.37","8.877","9.804","10.218","10.35","11.404","11.617","12.114","12.935","13.103","13.05014","14.35086","14.85642","16.3607","17.41062","18.31454","19.87216","21.26538","21.75128","22.2431","23.6714","25.53262","27.39044","25.77236","26.917914","27.423934","27.86235","29.185763","28.908443","29.447883","NA"
"INTL.2-2-MOZ-BKWH.A","        Mozambique","13.369","3.396","2.813","5.286","0.411","0.307","0.413","0.432","0.456","0.471","0.694","0.812","0.672","1.08","0.896","0.807","0.777","0.881","0.785","1.967","4.15736","7.01636","5.79872","8.18478","8.85624","9.15374","9.5688","10.08022","9.34422","9.56322","10.55386","11.1068","11.39484","11.43246","12.4136","16.09688","14.26824","14.1362","14.33259","12.7241","NA"
"INTL.2-2-NAM-BKWH.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0.586","0.45","0.32","0.755","0.585","1.728","1.732","1.65","1.279","1.706","1.769","1.94164","2.46294","2.62216","2.98094","2.96202","3.24","3.24","3.42","3.351","3.35352","3.46744","3.64184","3.78646","3.76822","3.80896","3.94328","4.06404","4.1843","4.06536","NA"
"INTL.2-2-NRU-BKWH.A","        Nauru","0.02232","0.02232","0.02232","0.02325","0.02418","0.02418","0.02511","0.02511","0.02511","0.02511","0.02511","0.02511","0.02604","0.02604","0.02604","0.0279","0.0279","0.0279","0.0279","0.02883","0.02883","0.02604","0.02604","0.02697","0.02697","0.0279","0.02883","0.0186","0.01767","0.01953","0.02139","0.02139","0.02232","0.02139","0.02232","0.0275728","0.027416","0.0291988","0.03045","0.034216","NA"
"INTL.2-2-NPL-BKWH.A","        Nepal","0.2","0.232","0.218","0.321","0.336","0.337","0.377","0.455","0.497","0.509","0.768","0.72","0.737","0.751","0.797","0.984","0.92","0.825","1.073","1.341","1.428","1.441","1.757","1.746","1.865","1.952","2.154","2.29246","2.20846","2.58622","2.743958","3.108026","3.240089","3.657877","3.917444","3.909135","4.959379","5.805609","6.596629","4.676","NA"
"INTL.2-2-NLD-BKWH.A","        Netherlands","59.916","59.286","58.135","59.221","61.157","62.092","63.019","65.874","69.319","71.557","73.056","76.069","78.331","79.758653","82.48","84.427","87.453","89.55008","92.744","95.11","99.36844","101.45354","102.70542","104.10522","108.5579","108.58772","110.00452","112.40236","113.06108","107.97018","110.05384","111.89186","109.84884","109.49121","107.78312","109.53196","110.05226","111.0254","112.029518","113.45997","110.996"
"INTL.2-2-NLDA-BKWH.A","        Netherlands Antilles","0.893","0.902","1.039","1.066","0.982","0.944","0.804","0.538","0.546","0.581","0.631","0.641","0.692","0.745","0.8","0.83","0.869","0.868","0.919","0.917","0.94","0.896","0.849","0.951","0.973","1.003","0.98","1.00964","0.99848","1.07712","1.040571","1.063451","0.882351","0.824479","0.799273","0.823814","0.809401","0.805251","0.72394","0.76714","NA"
"INTL.2-2-NCL-BKWH.A","        New Caledonia","1.23132","1.09368","0.85374","0.65565","0.81654","0.99975","0.9858","0.88629","1.05648","1.06671","1.02114","1.03602","1.03974","1.03974","1.13646","1.46475","1.31595","1.3485","1.40895","1.43778","1.45917","1.52892","1.54473","1.55217","1.48244640378549","1.6647","1.65354","1.70655","1.65726","1.70562","1.87488","1.99857","2.01717","2.21370597","2.6469846","2.55508758","2.74149027","2.96534","2.882945","2.940707","NA"
"INTL.2-2-NZL-BKWH.A","        New Zealand","20.2174","20.0679","21.4884","22.4082","23.9923","24.0015","25.3135","25.601","26.507","27.146","28.462","29.883","28.042","30.345","31.381","31.588","32.71886","33.537","35.079","33.054","35.29092","35.46474","36.66794","36.82244","38.53062","38.83984","39.43228","39.5857","39.54704","39.48572","40.4558","40.18804","39.94366","39.09952","39.49908","40.11158","39.63196","40.053873","40.278657","41.169838","NA"
"INTL.2-2-NIC-BKWH.A","        Nicaragua","0.901","0.956","0.994","1.091","1.108","1.063","0.935","1.207","1.161","1.289","1.306","1.122","1.183","1.163","1.133","1.185","1.275","1.423","1.456","1.563","1.5581","1.6122","1.9383","1.8055","2.0116","2.20033","2.29939","2.28427","2.54242","2.846","2.8087","2.96856","3.2727","3.434316","3.37595","3.371065","3.59146","3.731389","3.75998","3.18262","NA"
"INTL.2-2-NER-BKWH.A","        Niger","0.20146","0.24648","0.24746","0.2712","0.24804","0.26292","0.29278","0.31564","0.3215","0.32729","0.33394","0.32843","0.33229","0.33157","0.32534","0.31927","0.33299","0.3262","0.34148","0.28206","0.343","0.338","0.352","0.363","0.424","0.49","0.524","0.559","0.582","0.657","0.7076","0.79048","0.85406","0.86666","0.95866","1.07238","1.06574","1.15588","1.20162","1.32542","NA"
"INTL.2-2-NGA-BKWH.A","        Nigeria","4.685","5.685","5.949","6.061","6.044","6.446","8.325","7.251","7.278","8.345","8.027","8.189","8.425","8.273","7.996","7.908","7.631","7.884","8.554","8.36","11.177","11.727","16.337","15.281","18.362","17.82","17.427","18.47694","16.97566","15.86312","20.97118","21.66794","22.99818","23.12358","25.7739","25.94197","26.97001","27.96139","25.70046","24.61148","NA"
"INTL.2-2-NIU-BKWH.A","        Niue","0.00186","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.00279","0.0026","0.0026","NA"
"INTL.2-2-PRK-BKWH.A","        North Korea","20.2","20.768","22.733","22.887","25.827","28.608","30.08","30.698","32.428","32.566","32.885","32.837","23.968","23.419","23.23","23.084","21.082","19.025","18.174","15.147","15.68","16.325","15.99558","17.00626","17.80756","18.57464","18.17564","17.49402","18.84982","17.14756","17.61056","15.69584","15.71924","15.03348","14.65986","11.25118","13.99284","12.33404","12.77014","13.93032","NA"
"INTL.2-2-MKD-BKWH.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","5.523","4.899","5.027","5.103","5.456","5.558","5.811","5.44","5.54954","5.29284","5.31796","6.04816","6.1399","6.60982","6.78346","7.14072","7.26374","6.73252","7.08726","7.7135","7.31192","7.08494","7.00808","6.88698","6.42022","6.30976","6.294727","6.350982","NA"
"none","        Northern Mariana Islands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-2-NOR-BKWH.A","        Norway","75.112","78.076","78.1","83.115","89.195","91.946","90.684","93.863","94.846","95.189","97.448","99.716","100.21885","101.586","102.558","104.516","103.945","104.129","110.537","110.449","112.97648","115.49142","109.59382","103.7594","109.15352","113.3512","110.46378","113.95484","115.65264","112.50728","120.14514","114.55644","118.4039","119.20472","116.67678","119.67962","121.55144","122.8939","125.62198","123.571606","124.288"
"INTL.2-2-OMN-BKWH.A","        Oman","0.798","0.95","1.337","1.59","2.023","2.426","3.02","3.247","3.697","3.956","3.696","3.803","4.173","4.772","5.039","5.218","5.454","5.832","6.402","6.446","6.715","7.301","7.603","7.827","8.675","9.08","10.466","10.37698","12.00926","13.41362","15.60286","17.71956","20.10598","21.7956","24.21132","27.62652","28.92932","30.64544","31.78516","32.32002","NA"
"INTL.2-2-PAK-BKWH.A","        Pakistan","10.157","11.417","15.41","16.977","19.074","21.82","23.855","26.011","29.904","31.801","30.54","31.409","35.409","33.573242","39.864","38.852582","38.402","42.557","40.043","44.938","46.854","49.98","52.402","57.185","60.215","67.265","72.574","72.23","68.559","72.259","74.63382","73.96952","76.9101","82.692335","84.416472","89.864008","93.821922","93.16076","101.66852","103.49352","NA"
"INTL.2-2-PSE-BKWH.A","        Palestinian Territories","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","1.031","1.683","1.523","2.263","1.824","2.124","2.264","2.43","2.727","2.8","2.933","3.492","3.556","3.909","3.865","4.805","4.70896","4.61878","5.1767","5.2173","5.31377","5.494376","5.702816","NA"
"INTL.2-2-PAN-BKWH.A","        Panama","1.507","1.69","1.821","1.967","1.944","2.049","2.226","2.34","2.272","2.104","2.214","2.34","2.295","2.528","2.561","2.88","3.351","3.172","2.77","3.429","3.782","3.754","3.953","4.177","4.579","4.739","4.858393","5.17545244","5.40672","5.79337","6.12498","6.49994","7.12766","7.46386","7.12892","7.84152","8.1045","8.86272","8.78428","10.80878","NA"
"INTL.2-2-PNG-BKWH.A","        Papua New Guinea","1.10577","1.08624","1.1532","1.27224","1.31688","1.37082","1.48614","1.5903","1.54566","1.57263","1.58565","1.58565","1.58565","1.58565","1.5903","1.41639","1.58286","1.45452","1.93905","1.75119","1.96695","2.40405","2.5761","2.88021","2.95182","3.099225","3.026685","3.105735","3.044355","3.111315","3.150375","3.276855","2.995995","3.17082756","3.36240756","3.49426482","3.60261726","3.525733","3.661693","3.701693","NA"
"INTL.2-2-PRY-BKWH.A","        Paraguay","0.721","0.815","0.832","0.861","1.032","1.386","1.846","2.683","2.83","2.76","2.345","2.576","2.521","2.574","2.753","3.263","3.967","3.549","3.822","3.947","4.183","4.284","4.406","4.206333333333333","4.21","4.499","4.88263","5.359","5.70708","6.237","6.77794","7.49694","8.12482","8.92082","9.92664","10.46994","10.89694","11.45388","12.39526","12.71859","NA"
"INTL.2-2-PER-BKWH.A","        Peru","8.65744","9.3534","10.10706","9.68822","10.45504","10.74408","11.40754","12.09052","11.5199","11.58286","11.307","12.31","10.535","11.808","11.231","13.429","14.056","14.653","15.767","16.339","17.25005","18.18605","19.30205","20.17105","21.48805","22.95105","24.17505","26.60005","29.35805","29.17805","31.03361","35.71745","35.30484","37.51966","39.1682","41.26952","44.33134","45.5925","47.40906","49.12137","NA"
"INTL.2-2-PHL-BKWH.A","        Philippines","16.765","15.349","15.988","16.865","16.944","18.07","17.677","16.446","18.356","20.858","21.459","20.698","19.03","19.884","24.575","26.485","29.12","31.569","34.025","33.741","37.315","39.495","40.555","43.864","46.419","47.371","47.6200188","49.472","50.630109","51.816691","56.8688","58.43914","61.32834","64.10322","66.45588","71.154","78.30092","81.74014","86.0786","90.92699","NA"
"INTL.2-2-POL-BKWH.A","        Poland","101.019","95.575","96.655","102.171","106.52","110.962","116.002","121.1","123.521","123.086","114.361","107.914","103.209","104.181","105.022","107.654","111.29922","113.58","113.445","111.397","113.33634","113.62904","112.02992","115.86062","119.4133","120.12956","126.19378","129.661","132.208","127.498","134.76462","137.9183","138.99474","140.0524","141.69262","144.56298","149.73104","153.2303","157.24648","153.002395","149.487"
"INTL.2-2-PRT-BKWH.A","        Portugal","14.906","15.058","15.973","16.887","17.319","18.436","19.341","20.358","20.466","23.065","23.965","25.189","25.92","26.271","27.389","29.226","30.754","32.48895","34.302","36.159","38.56018","40.25568","41.61664","43.4106","45.0873","46.31462","48.03012","49.09648","48.67642","48.32542","50.22252","48.68112","46.87618","46.20616","46.10142","46.68194","47.11728","47.22754","48.53466","48.9306","48.409"
"INTL.2-2-PRI-BKWH.A","        Puerto Rico","12.36993","12.14394","10.33602","10.53318","10.95819","10.77498","11.26137","12.03792","12.60336","12.52245","13.24908039","13.82033382","14.36463306","15.0462096","15.65602734","16.18863276","16.62746442","17.43110067","17.86750503","18.69666792","20.728","21.203","22.085","22.884","22.446","23.2152843","22.057","20.505","18.101","17.6518","17.3738","16.6428","17.705","17.458","17.347","17.197061","17.900066","14.1312","14.963629","17.02314","NA"
"INTL.2-2-QAT-BKWH.A","        Qatar","2.033","2.303","2.611","2.825","3.049","3.497","3.846","3.939","3.909","4.137","4.279","4.112","4.564","4.871","5.105","5.155","5.789","6.044","7.112","7.807","7.953","8.66","9.52","10.454","11.523","12.513","14.841","16.906","18.789","21.192","24.68836","26.9722","30.53278","30.432671","34.035986","36.540566","37.244944","40.135064","43.260584","44.116984","NA"
"INTL.2-2-REU-BKWH.A","        Reunion","0.31527","0.35805","0.39804","0.45105","0.47337","0.51429","0.56079","0.62124","0.68727","0.73005","0.81747","0.88536","0.9765","0.98766","0.99882","1.07136","1.12995","1.3113","1.39407","1.39779","1.80513","1.95114","1.93068","2.01345","2.22177","2.32407","2.35662","2.40498","2.49984","2.58447","2.6505","2.69049","2.75187","2.75094","2.781444","2.837709","2.858355","2.852589","2.861703","2.9688","NA"
"INTL.2-2-ROU-BKWH.A","        Romania","59.543","62.258","62.039","63.398","65.926","67.505","71.794","71.281","74.159","75.104","64.647","53.477","50.139","49.034","48.186","50.154","51.684","48.270215","45.158","41.389","42.354","43.107","42.639","45.565","46.752","47.767","48.886","49.763542","50.264","45.423","48.34224","49.76878","48.91808","46.71562","48.14312","49.1402","49.6426","51.18224","51.987626","50.039421","NA"
"INTL.2-2-RUS-BKWH.A","        Russia","--","--","--","--","--","--","--","--","--","--","--","--","864.351","807.823","701.881","712.081","700.221","689.786","675.259","688.434","715.612","719.277","728.789","742.568","763.484","774.32676","816.51568","840.72394","855.64981","816.1245","858.51724","869.26241","889.14448","881.10926","891.0793","890.14394","909.56706","918.57582","929.20722","943.07542","NA"
"INTL.2-2-RWA-BKWH.A","        Rwanda","0.15681","0.15351","0.15348","0.15222","0.16252","0.17045","0.16129","0.17224","0.17603","0.18175","0.16617","0.17231","0.17082","0.15501","0.1598","0.15966","0.15092","0.16952","0.22152","0.18083","0.20002","0.2058625","0.220709375","0.2296","0.19956","0.19309","0.21173","0.230056","0.253306","0.282386","0.332766","0.370246","0.39974","0.44041","0.52872","0.62597","0.75517","0.85345","0.83095","1.0073","NA"
"INTL.2-2-SHN-BKWH.A","        Saint Helena","0.00186","0.00186","0.00186","0.00186","0.00186","0.00186","0.00279","0.00372","0.00372","0.00465","0.00465","0.00465","0.00465","0.00465","0.00558","0.00558","0.00558","0.00558","0.00558","0.00465","0.00465","0.00465","0.00465","0.00651","0.00744","0.00744","0.00744","0.00744","0.00744","0.00744","0.00744","0.00744","0.00837","0.00837","0.00781916","0.00718604","0.00740224","0.0062413","0.00642038","0.00680866","NA"
"INTL.2-2-KNA-BKWH.A","        Saint Kitts and Nevis","0.03162","0.03162","0.03255","0.03069","0.03069","0.03069","0.03069","0.03162","0.03255","0.03255","0.05673","0.07347","0.07347","0.06045","0.0651","0.07068","0.07161","0.07905","0.08091","0.08556","0.08742","0.08742","0.09579","0.11067","0.11346","0.11625","0.11811","0.14601","0.15531","0.16089","0.17205","0.17577","0.186","0.19158","0.19192","0.188464","0.197046","0.17574","0.17534","0.17534","NA"
"INTL.2-2-LCA-BKWH.A","        Saint Lucia","0.05022","0.05394","0.05301","0.05952","0.05952","0.06324","0.0651","0.06975","0.09021","0.09021","0.09114","0.09207","0.13299372","0.14899158","0.15794934","0.1718454","0.17312043","0.18633294","0.20620704","0.22396539","0.2419302","0.25049271","0.2497701","0.26137092","0.26972604","0.28290321","0.28915002","0.30220908","0.30801135","0.31732623","0.33294","0.33666","0.33647028","0.334893","0.33186114","0.33443025","0.34339228","0.35013","0.35311932","0.3225057","NA"
"INTL.2-2-SPM-BKWH.A","        Saint Pierre and Miquelon","0.01488","0.0186","0.02232","0.02232","0.0279","0.03069","0.03255","0.03348","0.03534","0.03906","0.0372","0.03906","0.03906","0.0372","0.03813","0.03627","0.03627","0.03627","0.0372","0.0372","0.03813","0.0372","0.04371","0.04557","0.04185","0.0372","0.0372","0.03627","0.03813","0.03813","0.04092","0.04092","0.04185","0.04185","0.0423178","0.04251194","0.04234368","0.0441292","0.04577586","0.04726732","NA"
"INTL.2-2-VCT-BKWH.A","        Saint Vincent/Grenadines","0.02418","0.02511","0.0279","0.0279","0.03162","0.03534","0.0372","0.03999","0.04371","0.04464","0.04557","0.04743","0.05115","0.0558","0.05673","0.06417","0.06789","0.07068","0.07533","0.07533","0.0837","0.08742","0.09021","0.09579","0.10602","0.11702934","0.11807373","0.1243992552","0.12272745","0.12276","0.12648","0.12276","0.12276","0.12561231","0.12459986","0.1290845","0.13472114","0.13297602","0.1314264","0.133917","NA"
"INTL.2-2-WSM-BKWH.A","        Samoa","0.03441","0.03441","0.03906","0.03534","0.03627","0.0372","0.03999","0.04092","0.04092","0.04464","0.04464","0.04464","0.05394","0.05394","0.05766","0.06138","0.06882","0.07161","0.08184","0.08835","0.08184","0.09765","0.11253","0.1023","0.09486","0.09765","0.1023","0.105276","0.107136","0.108996","0.108066","0.116436","0.10044","0.09951","0.110856","0.1136739","0.11688612","0.11177","0.117494","0.12013","NA"
"INTL.2-2-STP-BKWH.A","        Sao Tome and Principe","0.00837","0.00837","0.01023","0.01023","0.01395","0.01395","0.01302","0.01395","0.01395","0.01395","0.01395","0.01395","0.01395","0.01395","0.01674","0.01767","0.0186","0.01953","0.02046","0.02418","0.02604","0.02232","0.0279","0.02883","0.03255","0.03627","0.0372","0.03999","0.04185","0.04557","0.05022","0.05208","0.05673","0.06231","0.06696","0.07254","0.07626","0.073","0.0752","0.078","NA"
"INTL.2-2-SAU-BKWH.A","        Saudi Arabia","19.103","23.18","29.179","31.986","37.907","40.281","46.901","47.388","52.26","57.133","60.914","64.338","67.819","75.432","85.163","91.889","94.551","99.521","108.244","107.131","109.489","118.078","123.404","136.818","137.355","146.978","156.75","163.413","174.236","186.092","204.27498","211.56438","247.61072","264.01386","295.12904","312.21906","319.40616","323.19122","330.57066","331.3815","NA"
"INTL.2-2-SEN-BKWH.A","        Senegal","0.494","0.525","0.529","0.505","0.534","0.579","0.588","0.471","0.45","0.616","0.737","0.752","0.826","0.815","0.886","0.889","0.911","0.998","1.067","1.051","0.941","1.147","1.194","1.1","1.248","1.508","1.658","1.96248","1.737","2.41186","2.57358","2.64434","2.87648","3.02144","3.37056","3.59264","3.85714","4.126364","4.335971","4.73598","NA"
"INTL.2-2-SRB-BKWH.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","28.068","28.72022","28.93598","28.28732","29.08208","29.76958","29.00026","28.99282","28.10828","29.37238","29.81024","30.40482","30.292477","29.933262","NA"
"INTL.2-2-SYC-BKWH.A","        Seychelles","0.04371","0.04743","0.04929","0.05208","0.05208","0.05766","0.05766","0.0651","0.07254","0.0744","0.08835","0.093","0.09579","0.1023","0.10974","0.11253","0.11625","0.12927","0.13857","0.15066","0.16554","0.1674","0.19065","0.1953","0.19716","0.20181","0.22041","0.23715","0.23529","0.24087","0.26319","0.35061","0.3627","0.38037","0.38992","0.405052","0.43054","0.446402","0.45158","0.463894","NA"
"INTL.2-2-SLE-BKWH.A","        Sierra Leone","0.17484","0.19716","0.20832","0.21204","0.22599","0.15345","0.13764","0.13671","0.14973","0.19437","0.19623","0.20088","0.20088","0.20367","0.20739","0.0837","0.12555","0.0837","0.09579","0.06324","0.08277","0.12183","0.13764","0.12555","0.10416","0.07254","0.03627","0.05301","0.12555","0.11997","0.15159","0.15996","0.16089","0.1488","0.169104","0.182302","0.194884","0.128866","0.182672","0.130708","NA"
"INTL.2-2-SGP-BKWH.A","        Singapore","6.07","6.514","6.893","7.593","8.242","8.746","9.398","10.541","11.644","12.369","14.035","15.191","16.348","17.576","19.215","20.546","21.613","24.133","25.495","26.483","27.853","30.063","31.256","32.256","33.392","35.642","36.965","38.458","39.201","39.634","41.41508","42.15876","43.3065","44.07218","45.50226","46.59916","47.68766","48.69516","49.48644","50.74238","NA"
"INTL.2-2-SVK-BKWH.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","23.4265","23.9585","24.362","26.252","25.266","25.306","24.501","24.85558","25.29724","25.40422","25.22378","25.77062","24.3767","25.48634","26.432","26.46278","24.89688","25.98484","26.25956","25.4901","25.04303","25.65038","25.9728","26.63528","27.67824","27.522","26.36883","26.503"
"INTL.2-2-SVN-BKWH.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","9.069","8.859","9.812","9.666","9.572","9.966","10.284","10.478","10.98846","11.35354","12.12664","12.51132","12.99748","13.19488","13.65646","13.7473532","13.2981","11.777545","12.40036","12.95228","12.8869","12.91895","12.8695","13.18564","13.40154","13.8574","14.032166","13.811463","13.447"
"INTL.2-2-SLB-BKWH.A","        Solomon Islands","0.0186","0.02232","0.02232","0.02232","0.02418","0.02511","0.02604","0.02604","0.02604","0.02604","0.0279","0.0279","0.0279","0.0279","0.0279","0.03069","0.03534","0.03906","0.04371","0.04836","0.05394","0.05487","0.0558","0.05487","0.05487","0.0651","0.06696","0.07626","0.07626","0.07626","0.07812","0.07998","0.07626","0.08191068","0.08507268","0.08790267","0.09497346","0.092222","0.091651","0.09352726","NA"
"INTL.2-2-SOM-BKWH.A","        Somalia","0.10509","0.06975","0.0744","0.093","0.12276","0.19344","0.22134","0.2232","0.22506","0.22599","0.22878","0.23157","0.23157","0.23436","0.23715","0.23808","0.24087","0.24087","0.2418","0.24273","0.21855","0.22785","0.23994","0.25389","0.24459","0.25389","0.26226","0.27156","0.27993","0.28365","0.28551","0.2883","0.30132","0.31062","0.310713","0.311736","0.31806","0.3122","0.3122","0.3112","NA"
"INTL.2-2-ZAF-BKWH.A","        South Africa","85.519","98.892","103.266","104.497","119.026","124.624","132.13","134.021","140.348","144.62","144.692","146.26","143.58","148.02","154.1","161.668","165.373","172.357","172.043","173.851","180.10286","180.76628","190.3411","194.67768","198.9957","203.68304","209.5941","220.39707","213.62507","204.60377","215.04142","218.38128","212.61204","211.49578","211.88495","209.50804","205.58929","207.18928","205.80652","202.28587","NA"
"INTL.2-2-KOR-BKWH.A","        South Korea","32.064","34.657","36.97","41.587","46.327","50.146","55.935","63.546","73.367","81.014","94.492","107.473","118.985","126.06542","163.29574","180.03793","199.95062","218.276237","212.458","212.019","259.54233","279.25456","296.4001","312.89178","332.92648","350.19378","364.48528","387.02124","402.90036","409.23182","450.4183","473.01604","483.19288","488.3963","495.94782","499.7654","508.7001","511.75994","534.616672","539.98224","531.258"
"INTL.2-2-SSD-BKWH.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.39242","0.4168","0.43084","0.51644","0.46586","0.48566","0.5232","0.53166","NA"
"INTL.2-2-ESP-BKWH.A","        Spain","97.231","99.205","99.595","104.163","108.653","111.865","114.255","114.291","115.046","125.859","129.219","131.902","133.969","133.844","139.597","145.402","150.65","162.581","168.488","180.703","193.91716","206.60256","212.10284","222.9205","235.22968","246.12476","251.89051","255.56599","259.09454","246.05938","249.54016","246.49356","243.5198","236.45835","234.25266","238.9751","240.72036","246.55088","247.02392","245.13632","233.401"
"INTL.2-2-LKA-BKWH.A","        Sri Lanka","1.398","1.5","1.686","1.744","1.854","2.044","2.215","2.23","2.344","2.336","2.593","2.718","2.577","3.223","3.553","3.87","3.646","4.109","4.481","4.746","4.985","5.25","5.489","5.975","6.524","7.434","6.863","7.9449","8.129","8.175","8.95416","9.78124","10.16774","10.46356","10.53444","11.78948","12.66762","13.88934","13.43771","13.99142","NA"
