Report generated on: 02-25-2022 09:57:22
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"INTL.2-23-WSM-BKWH.A","        Samoa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-STP-BKWH.A","        Sao Tome and Principe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-SAU-BKWH.A","        Saudi Arabia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-SEN-BKWH.A","        Senegal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.239","0.253","0.257","0.29","0.308","0.318","0.333","0.36","0.333","0.322","0.324","NA"
"INTL.2-23-SRB-BKWH.A","        Serbia","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","-0.81","-0.086","0.073","-1.425","-0.297","-0.278","0.389","-2.537","1.563","-0.918","-1.922","0.825","0.116","0.076","-0.941"
"INTL.2-23-SYC-BKWH.A","        Seychelles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-SLE-BKWH.A","        Sierra Leone","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-SGP-BKWH.A","        Singapore","-0.092","-0.074","-0.052","-0.032","-0.073","-0.05","0","0","0","0","0","0","0","-0.052","-0.091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-SVK-BKWH.A","        Slovakia","--","--","--","--","--","--","--","--","--","--","--","--","--","2.017","2.29","1.435","3.522","4.082","3.4","0.185","-2.696","-3.678","-4.157","-2.255","-1.862","-3.265","-2.331","1.725","0.521","1.312","1.041","0.727","0.393","0.091","1.102","2.388","2.651","3.028","3.682","1.7","0.318"
"INTL.2-23-SVN-BKWH.A","        Slovenia","--","--","--","--","--","--","--","--","--","--","--","--","-1.842","-1.419","-1.4","-1.652","-1.675","-1.696","-1.809","-1.34","-1.252","-1.787","-1.13","0.164","-0.78","-0.324","0.051","0.229","-1.599","-3.059","-2.12","-1.372","-1.039","-1.29","-2.743","-0.048","-1.176","-0.515","-0.502","-0.318727","-2.003"
"INTL.2-23-SLB-BKWH.A","        Solomon Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-SOM-BKWH.A","        Somalia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-ZAF-BKWH.A","        South Africa","0","0","0","0","0","0","0","0","0","0","-1.34","-1.626","-1.466","-2.489","-2.574","-2.851","-5.521","-6.612","-2.464","2.173","1.327","0.728","0.923","-3.397","-4.427","-3.685","-3.984","-3.148","-3.596","-1.757","-2.475","-3.074","-5.029","-4.501","-2.659","-1.015","-7.027","-7.102","-6.138","-6.659","NA"
"INTL.2-23-KOR-BKWH.A","        South Korea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-SSD-BKWH.A","        South Sudan","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-ESP-BKWH.A","        Spain","-1.382","-1.448","-3.025","-0.102","2.315","-1.075","-1.256","-1.532","-1.322","-1.82","-0.42","-0.677","0.641","1.267","1.875","4.488","1.06","-3.073","3.403","5.715","4.441","3.45","5.329","1.263","-3.028","-1.343","-3.28","-5.751","-11.039","-8.104","-8.333","-6.091","-11.199","-6.751","-3.406","-0.133","7.667","9.169","11.102","6.862","3.279"
"INTL.2-23-LKA-BKWH.A","        Sri Lanka","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-SDN-BKWH.A","        Sudan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-SUR-BKWH.A","        Suriname","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.073","0.32","0.443","0.129","0.439","0.891","0.808","0.808","NA"
"INTL.2-23-SWE-BKWH.A","        Sweden","0.535","-2.644","3.342","4.936","0.386","-1.509","-4.659","-4.17","-2.607","-0.473","-2.088","-1.294","-2.15","-0.588","0.3","-1.681","6.135","-2.708","-10.694","-7.6","4.678","-7.29","5.356","12.83","-2.104","-7.392","6.04","1.316","-1.961","4.685","2.078","-7.233","-19.573","-10.002","-15.623","-22.6","-11.735","-18.992","-17.223","-26.161","-24.997"
"INTL.2-23-CHE-BKWH.A","        Switzerland","-8.181","-10.712","-10.827","-9.246","-4.695","-8.698","-8.586","-9.455","-9.621","-2.516","-2.308","-2.793","-4.36","-7.199","-11.78","-7.19","-0.949","-6.754","-5.951","-10.232","-7.07","-10.444","-4.508","-3.112","-0.703","6.35","2.703","-2.062","-1.135","-2.157","0.52","2.587","-2.2","-2.396","-5.491","-1.035","3.923","5.55","-1.587","-6.26","-5.561"
"INTL.2-23-SYR-BKWH.A","        Syria","-0.067","-0.046","-0.129","-0.097","0","-0.073","-0.062","-0.021","0","0","0","0.08","0.08","0.09","0.085","0","0","0","0","-0.65","0","0","0","-0.249","-0.549","-0.665","-0.782","0.405","-0.042","-0.072","-0.353","-0.29","0","-0.529","-0.138","-0.262","-0.067","-0.543","-0.543","-0.347","NA"
"INTL.2-23-TWN-BKWH.A","        Taiwan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-TJK-BKWH.A","        Tajikistan","--","--","--","--","--","--","--","--","--","--","--","--","0.804","-1.172","-0.86","0.662","0.32","1","0.6","-0.284","1.45","1.195","1.326","0.008","0.359","0.251","0.609","0.102","0.876","0.057","0.146","-0.025","-0.661","-0.944","-1.293","-1.337","-1.325","-1.311","-2.386","-2.894","NA"
"INTL.2-23-TZA-BKWH.A","        Tanzania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.044","0.043","0.035","0.047","0.066","0.079","0.095","0.113","0.072","0.169","0.123","0.052","0.065","0.057","0.055","0.061","0.06","0.059","0.071","0.102","0.106","0.118","0.113","NA"
"INTL.2-23-THA-BKWH.A","        Thailand","0.758","0.731","0.739","0.676","0.688","0.703","0.580502322","0.3692451","0.343807449","0.467441653","0.570572302","0.557978295","0.438521792","0.596787987","0.813375342","0.62228867","0.721139835","0.647747276","1.485112568","2.090835031","2.8163376","2.714237427","2.624340277","2.267296078","3.124792984","3.870798635","4.565725469","3.743679879","1.82247965","1.154589017","5.94013205","9.439069444","8.61557772426","10.7775692258","10.19341432591","12.14767002029","18.38902425566","23.321458728","25.576268363","22.664641622","26.932988173"
"INTL.2-23-BHS-BKWH.A","        The Bahamas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-TLS-BKWH.A","        Timor-Leste","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-TGO-BKWH.A","        Togo","0.178","0.201","0.206","0.218","0.2","0.215","0.23","0.258","0.26","0.287","0.286","0.215","0.286","0.31","0.315","0.31","0.35","0.35","0.426","0.4","0.425","0.4","0.5","0.341","0.489","0.511","0.505","0.514","0.666","0.725","0.706","0.853","0.959","0.659","1.469","0.569","0.745","0.846","1.076","0.845","NA"
"INTL.2-23-TON-BKWH.A","        Tonga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-TTO-BKWH.A","        Trinidad and Tobago","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"INTL.2-23-TUN-BKWH.A","        Tunisia","0","-0.017","0.026","0.017","-0.073","0.029","0.008","-0.004","-0.034","-0.04","-0.007","0.017","-0.004","-0.01","0.013","0.08","0.165","0.165","-0.019","-0.017","0.001","0","-0.059","-0.02","-0.028","-0.003","0.007","-0.008","-0.007","0.041","0.019","-0.03","-0.042","-0.056","-0.089","-0.097","-0.121","-0.033","-0.102","-0.159","NA"
"INTL.2-23-TUR-BKWH.A","        Turkey","1.341","1.616","1.773","2.22","2.653","2.142","0.777","0.572","0.381","0.558","-0.732","0.254","-0.125","-0.376","-0.517","-0.696","-0.075","2.221","3.002","2.045","3.354","4.146","3.153","0.57","-0.681","-1.162","-1.663","-1.558","-0.333","-0.734","-0.774","0.911","2.873","6.202","5.257","3.941","4.878","-0.576","-0.635113","-0.577494","-0.596"
"INTL.2-23-TKM-BKWH.A","        Turkmenistan","--","--","--","--","--","--","--","--","--","--","--","--","-2.95","-3.149","-2.6","-2.02","-2.2","-1.75","-1.5","-0.6","-1","-1.85","-1.056","-1.065","-1.173","-1.26","-1.34","-1.46","-1.476","-1.568","-2.41","-2.55","-2.72","-2.85","-3.21","-3.201","-3.2","-3.2","-3.2","-3.2","NA"
"INTL.2-23-TCA-BKWH.A","        Turks and Caicos Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"none","        Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-23-USIQ-BKWH.A","        U.S. Pacific Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-23-VIR-BKWH.A","        U.S. Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-UGA-BKWH.A","        Uganda","-0.289","-0.179","-0.213","-0.218","-0.216","-0.215","-0.231","-0.176","-0.11","-0.112","-0.11","-0.112","-0.112","-0.114","-0.114","-0.115","-0.115","-0.115","-0.179","-0.179","-0.164","-0.161","-0.265","-0.217","-0.193","-0.04","-0.006","-0.008","-0.024368","-0.057041","-0.043","-0.05","-0.064","-0.06","-0.1347","-0.0741","-0.1107","-0.2516","-0.149","-0.195","NA"
"INTL.2-23-UKR-BKWH.A","        Ukraine","--","--","--","--","--","--","--","--","--","--","--","--","-5.182","-1.547","-0.5","-1.952","-2","-0.073","-0.5","-3.555","-3.8","-3.059","-3.115","-4.939","-5.326","-8.353","-10.437","-9.171","-6.73","-4.269","-4.055","-6.29","-11.472","-9.89","-8.434","-1.35","-3.753","-5.176","-6.067","-4.045","-2.419"
"INTL.2-23-ARE-BKWH.A","        United Arab Emirates","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.02","-0.034","-0.016","-0.028","-0.015","0.635","-0.103","-0.029","-0.012","NA"
"INTL.2-23-GBR-BKWH.A","        United Kingdom","0.003","0","0","0","0","0","4.255","11.635","12.83","12.631","11.743","16.41","16.668","16.716","16.9","16.377","16.67","16.574","12.677","14.244","14.174","10.399","8.414","2.16","7.49","8.321","7.517","5.215","11.023","2.861","2.661","6.222","11.864","14.431","20.521","21.106","17.745","14.76","19.107","21.170525","17.91"
"INTL.2-23-USA-BKWH.A","        United States","20.925717","33.237438","29.315881","35.330311","39.660966","40.930514","35.897158","46.336732","31.769864","10.975843","2.311811","19.626451","25.420019","27.816635","44.823295","39.230865","40.194542","34.057191","25.856881","28.992974","33.762894","22.026954","20.983396","6.4198474","11.312198","24.778346","18.419975","31.25211","32.821222","34.052611","25.977006","37.251158","47.26142","57.875843","53.212031","66.67058","66.502246","56.314114","44.45611","39.044429","47.234374"
"INTL.2-23-URY-BKWH.A","        Uruguay","0.033","0.035","0.02","-3.597","-3.237","-2.678","-3.151","-2.955","-2.091","-1.153","-1.279","-1.791","-3.384","-2.241","-1.66","-0.013","-0.128","-0.144","-2.156","0.5","0.386","-1.042","-1.759","-0.705","2.248","0.744","2.819","-0.206","0.934","1.225","-0.324","0.451","0.548","-0.207","-1.267","-1.319","-0.755","-1.459","-1.182044","-3.011","-0.633"
"INTL.2-23-UZB-BKWH.A","        Uzbekistan","--","--","--","--","--","--","--","--","--","--","--","--","-0.604","-0.407","-0.4","-1.291","1.088","0.918","1.062","1.205","1.276","0.494","-0.083","-0.083","-0.073","-0.082","-0.085","0.982","0.1","-0.046","-1.169","-0.734","-0.67","-0.882","-0.779","-1.29","-1.496","-0.64","-0.394","1.312","NA"
"INTL.2-23-VUT-BKWH.A","        Vanuatu","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-VEN-BKWH.A","        Venezuela","-0.03","-0.076","-0.038","-0.039","-0.03","-0.005","-0.005","0","0","0","0","-0.2","-0.36","-0.3","-0.32","-0.134","-0.149","0","0.071","-0.032","-0.045","-0.029","0.14","-0.413","-0.483","-0.584","-0.549","-0.54","-0.467","-0.373","0.252","0.249","0.48","0.715","-0.889","-0.974","-1.107","-1.064","-1.023","-0.87","NA"
"INTL.2-23-VNM-BKWH.A","        Vietnam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.383","0.966","2.63","3.22","3.729","4.635","3.873","1.452","2.326","1.441","0.905","1.327","0.711","1.615","1.249","NA"
"INTL.2-23-WAK-BKWH.A","        Wake Island","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-ESH-BKWH.A","        Western Sahara","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-YEM-BKWH.A","        Yemen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-23-ZMB-BKWH.A","        Zambia","-2.739","-2.987","-3.184","-3.18","-3.056","-3.08","-3.08","-1.48","-1.48","-1.48","-1.48","-1.48","-1.48","-1.48","-1.48","-1.48","-1.27","-1.17","-1.101","-1.55","-1.326","-1.052","-0.675","-0.353","0.172","0.222","-0.365","-0.142","0.168","-0.579","-0.565","0.091","-0.817","-1.01","-1.243","-0.391","1.391","-0.31","-1.073","-0.778","NA"
"INTL.2-23-ZWE-BKWH.A","        Zimbabwe","2.864","2.999","3.527","2.992","3.048","2.625","2.389","0.92","0.809","0.922","1.36","1.389","1.795","1.918","1.816","1.799","2.267","3.4","3.921","4.271","5.095","4.066","4.01","3.185","2.04","2.977","3.899","2.927","1.115","1.277","0.731","0.601","0.548","0.526","-0.099","-0.101","1.851","2.218","1.016","1.108","NA"
