Report generated on: 02-24-2022 17:30:48
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"","Kyrgyzstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-KGZ-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","2.5","1.1","0.1","0.3","0.5","0","0","0","0.3","0.3","0.3","0.3","0","0","0","0","0","0","0.4","0.3","0.3","NA","NA"
"INTL.6899-3-KGZ-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","2.5","1.1","0.1","0.3","0.5","0","0","0","0.3","0.3","0.3","0.3","0","0","0","0","0","0","0.4","0.3","0.3","NA","NA"
"INTL.8499-3-KGZ-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Laos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-LAO-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","NA","NA"
"INTL.6899-3-LAO-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","NA","NA"
"INTL.8499-3-LAO-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Latvia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-LVA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","1.9","2","1.7","1.2","1","1.2","1.4","1.2","1.5","1.5","1.5","1.7","2.1","2.3","2.2","3","2.9","3.4","3.9","4.4","4.9","NA","NA"
"INTL.6899-3-LVA-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","1.9","2","1.7","1.2","1","1.2","1.4","1.2","1.5","1.5","1.5","1.7","2.1","2.3","2.2","3","2.9","3.4","3.9","4.4","4.9","NA","NA"
"INTL.8499-3-LVA-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Lebanon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-LBN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","2.4","2.5","2.1","2.4","2.6","1.5","3.4","5.5","4.9","5.5","6.7","4.5","4.4","4.3","5.2","5","4.9","6.5","7","5.3","5.1","3.3","5.2","6.3","5.2","6.3","7.7","NA","NA"
"INTL.6899-3-LBN-TBPD.A","            LPG (Mb/d)","NA","0.3","0.3","2.1","1.8","2.1","2.4","2.5","2.1","2.4","2.6","1.5","3.4","5.5","4.9","5.5","6.7","4.5","4.4","4.3","5.2","5","4.9","6.5","7","5.3","5.1","3.3","5.2","6.3","5.2","6.3","7.7","NA","NA"
"INTL.8499-3-LBN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Lesotho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-LSO-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.00758","0.00758","0.00756","0.00758","0.00758","0.00758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-3-LSO-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.00758","0.00758","0.00756","0.00758","0.00758","0.00758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-3-LSO-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Liberia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-LBR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.00143","0.03178","0","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.0317808219178082","0.0633879781420765","0.0635616438356164","0.0953424657534247","0.0953424657534247","0.0950819672131148","0.0635616438356164","0.0953424657534247","0.09534246576","0.09534246576","0.0953424657534247","0.0953424657534247","0.0953424657534247","0.0953424657534247","NA","NA"
"INTL.6899-3-LBR-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.00143","0.03178","0","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.0317808219178082","0.0633879781420765","0.0635616438356164","0.0953424657534247","0.0953424657534247","0.0950819672131148","0.0635616438356164","0.0953424657534247","0.09534246576","0.09534246576","0.0953424657534247","0.0953424657534247","0.0953424657534247","0.0953424657534247","NA","NA"
"INTL.8499-3-LBR-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Libya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-LBY-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.6","0.6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-3-LBY-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.6","0.6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-3-LBY-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Lithuania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-LTU-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0.03169","0.2","0.2","0.7","0.8","0.9","1.2","2.1","2.7","1.7","1.3","2.4","2.3","2.3","2.9","3.8","2.5","2.7","3.4","3.6","3.6","NA","NA"
"INTL.6899-3-LTU-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0.03169","0.2","0.2","0.7","0.8","0.9","1.2","2.1","2.7","1.7","1.3","2.4","2.3","2.3","2.9","3.8","2.5","2.7","3.4","3.6","3.6","NA","NA"
"INTL.8499-3-LTU-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Luxembourg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-LUX-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.8","0.8","0.7","0.8","0.7","0.6","0.6","0.4","0.4","0.4","0.6","0.4","0.7","1","1","1","0.8","0.7","0.6","0.5","0.5","0.4","0.4","0.3","0.4","0.3","0.4","0","NA"
"INTL.6899-3-LUX-TBPD.A","            LPG (Mb/d)","0.819597401","0.8","0.7","0.8","0.8","0.7","0.8","0.8","0.7","0.8","0.7","0.6","0.6","0.4","0.4","0.4","0.6","0.4","0.7","1","1","1","0.8","0.7","0.6","0.5","0.5","0.4","0.4","0.3","0.4","0.3","0.4","0","NA"
"INTL.8499-3-LUX-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Macau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MAC-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.3","0.3","0.3","0.3","0.4","0.4","0.5","0.5","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.9","0.9","0.8","1","1.1","1.3","1.3","1.3","1.3","1.4","NA","NA"
"INTL.6899-3-MAC-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.3","0.3","0.3","0.3","0.4","0.4","0.5","0.5","0.6","0.7","0.7","0.7","0.7","0.7","0.7","0.8","0.8","0.9","0.9","0.8","1","1.1","1.3","1.3","1.3","1.3","1.4","NA","NA"
"INTL.8499-3-MAC-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Madagascar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MDG-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0.03178","0.00953","0.03178","0.06338","0.06356","0.06356","0.06356","0.06338","0.06356","0.06356","0.0635616438356164","0.0950819672131148","0.0953424657534247","0.0953424657534247","0.0953424657534247","0.0950819672131148","0.0953424657534247","0.3","0.2","0.2","0.2","0.2","0.2","0.2","NA","NA"
"INTL.6899-3-MDG-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0.03178","0.00953","0.03178","0.06338","0.06356","0.06356","0.06356","0.06338","0.06356","0.06356","0.0635616438356164","0.0950819672131148","0.0953424657534247","0.0953424657534247","0.0953424657534247","0.0950819672131148","0.0953424657534247","0.3","0.2","0.2","0.2","0.2","0.2","0.2","NA","NA"
"INTL.8499-3-MDG-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Malawi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MWI-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0.01225","0","0.1","0.1","0.1","0.1","0.00681","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.0316939890710383","0.2","0.0635616438356164","0.06356164384","0.069917808224","0.0699178082191781","0.0699178082191781","0.0699178082191781","0.0699178082191781","NA","NA"
"INTL.6899-3-MWI-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0.01225","0","0.1","0.1","0.1","0.1","0.00681","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.0316939890710383","0.2","0.0635616438356164","0.06356164384","0.069917808224","0.0699178082191781","0.0699178082191781","0.0699178082191781","0.0699178082191781","NA","NA"
"INTL.8499-3-MWI-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Malaysia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MYS-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","4.4","0.099","5.8","5.8","8.1","8.1","7.9","15","11","12","25","8.2","7.5","8.2","7.5","9.6","19","8.1","14","10","9.3","5","12","13","16","13","NA","NA"
"INTL.6899-3-MYS-TBPD.A","            LPG (Mb/d)","0.963168054","1.1","1.2","1.6","1.3","1.3","0","4.4","0.099","5.8","5.8","8.1","8.1","7.9","15","11","12","25","8.2","7.5","8.2","7.5","9.6","19","8.1","14","10","9.3","5","12","13","16","13","NA","NA"
"INTL.8499-3-MYS-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Maldives","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MDV-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-3-MDV-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-3-MDV-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mali","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MLI-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0.00282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-3-MLI-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0.00282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-3-MLI-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Malta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MLT-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.4","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.7","0.7","0.7","0.6","0.7","NA","NA"
"INTL.6899-3-MLT-TBPD.A","            LPG (Mb/d)","0.380530319","0.4","0.4","0.4","0.4","0.2","0.4","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.7","0.7","0.7","0.6","0.7","NA","NA"
"INTL.8499-3-MLT-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Martinique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MTQ-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.03178","0.03178","0.03169","0.03178","0.08","0.03178","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.0635616438356164","0.0635616438356164","0.0633879781420765","0.0953424657534247","0.0635616438356164","0.09534246576","0.08739726028","0.0928","0.0928","0.0928","0.0928","NA","NA"
"INTL.6899-3-MTQ-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.03178","0.03178","0.03169","0.03178","0.08","0.03178","0.03169","0.03178","0.03178","0.03178","0.03169","0.03178","0.03178","0.0317808219178082","0.0316939890710383","0.0317808219178082","0.0635616438356164","0.0635616438356164","0.0633879781420765","0.0953424657534247","0.0635616438356164","0.09534246576","0.08739726028","0.0928","0.0928","0.0928","0.0928","NA","NA"
"INTL.8499-3-MTQ-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mauritania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MRT-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.1","0.1","0.3","0.2","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","1.5","1.6","1.6","1.6","1.7","2.4","0.9","1","1.1","1.1","1.1","1.1","NA","NA"
"INTL.6899-3-MRT-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.1","0.1","0.3","0.2","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","1.5","1.6","1.6","1.6","1.7","2.4","0.9","1","1.1","1.1","1.1","1.1","NA","NA"
"INTL.8499-3-MRT-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mauritius","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MUS-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.1","0.1","0.6","0.6","0.7","0.8","0.9","0.9","1","1.1","1.2","1.2","1.2","1.2","1.4","1.5","1.8","1.6","1.7","1.7","1.9","2","2","2","2","2.1","2.2","NA","NA"
"INTL.6899-3-MUS-TBPD.A","            LPG (Mb/d)","0.060184879","0.030105166","0.030105166","0.060184879","0.090290045","0.060184879","0.1","0.1","0.6","0.6","0.7","0.8","0.9","0.9","1","1.1","1.2","1.2","1.2","1.2","1.4","1.5","1.8","1.6","1.7","1.7","1.9","2","2","2","2","2.1","2.2","NA","NA"
"INTL.8499-3-MUS-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MEX-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","25","16","20","21","21","21","30","30","31","37","54","73","78","94","122","102","103","87","89","74","78","83","94","85","82","85","92","86","NA"
"INTL.6899-3-MEX-TBPD.A","            LPG (Mb/d)","17.33691679","5.4","3.7","11","29","36","25","16","20","21","21","21","30","30","31","37","54","73","78","94","122","102","103","87","89","74","78","83","94","85","82","85","92","86","NA"
"INTL.8499-3-MEX-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Liquefied petroleum gases and ethane (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            LPG (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Ethane (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Moldova","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MDA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0.6","0.7","0.9","0.8","0.4","1.4","1.6","1.6","1.8","1.8","1.8","1.6","1.6","1.9","1.7","2.1","2.4","2.5","NA","NA"
"INTL.6899-3-MDA-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0.6","0.7","0.9","0.8","0.4","1.4","1.6","1.6","1.8","1.8","1.8","1.6","1.6","1.9","1.7","2.1","2.4","2.5","NA","NA"
"INTL.8499-3-MDA-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mongolia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MNG-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-3-MNG-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-3-MNG-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MNE-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.5","0","0.2","0.2","0.6","0.6","0.5","NA","NA"
"INTL.6899-3-MNE-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0.5","0","0.2","0.2","0.6","0.6","0.5","NA","NA"
"INTL.8499-3-MNE-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","NA","NA"
"","Montserrat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MSR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-3-MSR-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-3-MSR-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Morocco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MAR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","7.4","5.7","5.9","7.1","11","12","13","12","17","21","21","24","25","25","27","30","33","39","37","38","39","41","51","58","61","62","65","NA","NA"
"INTL.6899-3-MAR-TBPD.A","            LPG (Mb/d)","3.220565538","4","3.3","4.7","3.8","5.4","7.4","5.7","5.9","7.1","11","12","13","12","17","21","21","24","25","25","27","30","33","39","37","38","39","41","51","58","61","62","65","NA","NA"
"INTL.8499-3-MAR-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mozambique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-MOZ-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.1","0.1","0.1","0.3","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.5","0.4","0.5","0.5","NA","NA"
"INTL.6899-3-MOZ-TBPD.A","            LPG (Mb/d)","NA","NA","NA","0.090290045","0.3","0.3","0.1","0.1","0.1","0.3","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.5","0.4","0.5","0.5","NA","NA"
"INTL.8499-3-MOZ-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Namibia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Imports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-3-NAM-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.5","0.2","0.2","0.3","0.2","0.2","0.2","0.3","0.3","0.3","0.3","NA","NA"
