Report generated on: 02-24-2022 17:30:59
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-KEN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0.030105166","NA","NA","NA","NA","NA","0.03178","0.03178","0.03258","0.02103","0.01681","0.02612","0.03169","0.03047","0.03178","0.03178","0.03169","0","0.06356","0.1","0.1","0.1","0.1","0.0635616438356164","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","NA","NA"
"INTL.6899-4-KEN-TBPD.A","            LPG (Mb/d)","0.030105166","0.030105166","0.030105166","0.030105166","0.030105166","0.030105166","0.03178","0.03178","0.03258","0.02103","0.01681","0.02612","0.03169","0.03047","0.03178","0.03178","0.03169","0","0.06356","0.1","0.1","0.1","0.1","0.0635616438356164","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","NA","NA"
"INTL.8499-4-KEN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Kiribati","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-KIR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-KIR-TBPD.A","            LPG (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-KIR-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Kosovo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-XKS-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","NA","NA"
"INTL.6899-4-XKS-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","NA","NA"
"INTL.8499-4-XKS-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","NA","NA"
"","Kuwait","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-KWT-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","73","66","75","101","46","0","36","33","91","102","108","82","96","93","94","107","84","97","108","101","114","102","110","98","118","130","144","NA","NA"
"INTL.6899-4-KWT-TBPD.A","            LPG (Mb/d)","71.51476186","40","29","59","61","51","73","66","75","101","46","0","36","33","91","102","108","82","96","93","94","107","84","97","108","101","114","102","110","98","118","130","144","NA","NA"
"INTL.8499-4-KWT-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Kyrgyzstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-KGZ-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-KGZ-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-KGZ-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Laos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-LAO-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-LAO-TBPD.A","            LPG (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-LAO-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Latvia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-LVA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0.03169","0.06356","0","0","0","0","0","0","0","0","0","0.2","0.3","0.5","0.5","1.3","1.4","1.9","2.5","2.7","2.6","NA","NA"
"INTL.6899-4-LVA-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0.03169","0.06356","0","0","0","0","0","0","0","0","0","0.2","0.3","0.5","0.5","1.3","1.4","1.9","2.5","2.7","2.6","NA","NA"
"INTL.8499-4-LVA-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Lebanon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-LBN-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-LBN-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-LBN-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Lesotho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-LSO-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-LSO-TBPD.A","            LPG (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-LSO-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Liberia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-LBR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-LBR-TBPD.A","            LPG (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-LBR-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Libya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-LBY-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","5.4","3","3.3","5.7","5.1","5.4","5.7","6","7.2","6.8","7.2","8.5","8.3","8.3","8.3","8.8","8.7","8.6","8.6","8.7","11","9.5","8","8.8","5.5","1.1","4.9","NA","NA"
"INTL.6899-4-LBY-TBPD.A","            LPG (Mb/d)","8.728652818","8.2","8.1","12","11","11","5.4","3","3.3","5.7","5.1","5.4","5.7","6","7.2","6.8","7.2","8.5","8.3","8.3","8.3","8.8","8.7","8.6","8.6","8.7","11","9.5","8","8.8","5.5","1.1","4.9","NA","NA"
"INTL.8499-4-LBY-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Lithuania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-LTU-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0.8","2.2","2.1","3.2","5.8","6","4.5","2.9","4","9","7.7","7","8.5","8.5","7","4.7","7.8","4.9","5.6","5.1","4.5","NA","NA"
"INTL.6899-4-LTU-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0.8","2.2","2.1","3.2","5.8","6","4.5","2.9","4","9","7.7","7","8.5","8.5","7","4.7","7.8","4.9","5.6","5.1","4.5","NA","NA"
"INTL.8499-4-LTU-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Luxembourg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-LUX-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.3","0.2","0.2","0.1","0.2","0.2","0.2","0.1","0.1","0.0633879781420765","0","0.0317808219178082","0","0","0","NA"
"INTL.6899-4-LUX-TBPD.A","            LPG (Mb/d)","0.087814689","0.058530399","0.029277926","0.029277926","0.029277926","0.029277926","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.3","0.2","0.2","0.1","0.2","0.2","0.2","0.1","0.1","0.0633879781420765","0","0.0317808219178082","0","0","0","NA"
"INTL.8499-4-LUX-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Macau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MAC-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MAC-TBPD.A","            LPG (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MAC-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Madagascar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MDG-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MDG-TBPD.A","            LPG (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MDG-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Malawi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MWI-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MWI-TBPD.A","            LPG (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MWI-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Malaysia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MYS-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","5.8","6.7","8","4.4","7.8","5.1","3.1","9.5","8.3","8.7","25","23","32","35","31","39","22","33","52","33","61","48","44","21","29","13","NA","NA"
"INTL.6899-4-MYS-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","2.8","0","5.8","6.7","8","4.4","7.8","5.1","3.1","9.5","8.3","8.7","25","23","32","35","31","39","22","33","52","33","61","48","44","21","29","13","NA","NA"
"INTL.8499-4-MYS-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Maldives","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MDV-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MDV-TBPD.A","            LPG (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MDV-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mali","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MLI-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MLI-TBPD.A","            LPG (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MLI-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Malta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MLT-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MLT-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MLT-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Martinique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MTQ-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","NA","NA"
"INTL.6899-4-MTQ-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","NA","NA"
"INTL.8499-4-MTQ-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mauritania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MRT-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0.00088","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MRT-TBPD.A","            LPG (Mb/d)","0","0","0","0","0","0","0","0","0","0.00088","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MRT-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mauritius","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MUS-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MUS-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MUS-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mexico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MEX-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","17","15","30","29","47","37","19","18","25","25","23","5.4","4.5","4.5","5.5","3.1","0.4","0.4","0.2","1.7","2.2","1","0.0316939890710383","1","0","1.4","0","0.2","NA"
"INTL.6899-4-MEX-TBPD.A","            LPG (Mb/d)","14.92901893","2.6","1.2","4.5","8.1","19","17","15","30","29","47","37","19","18","25","25","23","5.4","4.5","4.5","5.5","3.1","0.4","0.4","0.2","1.7","2.2","1","0.0316939890710383","1","0","1.4","0","0.2","NA"
"INTL.8499-4-MEX-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA"
"","Micronesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","        Liquefied petroleum gases and ethane (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            LPG (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"none","            Ethane (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Moldova","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MDA-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0.0317808219178082","0.0316939890710383","0.0317808219178082","0","0","0","0","0.0635616438356164","0.0317808219178082","0.2","NA","NA"
"INTL.6899-4-MDA-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0.0317808219178082","0.0316939890710383","0.0317808219178082","0","0","0","0","0.0635616438356164","0.0317808219178082","0.2","NA","NA"
"INTL.8499-4-MDA-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mongolia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MNG-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MNG-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MNG-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MNE-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MNE-TBPD.A","            LPG (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MNE-TBPD.A","            Ethane (Mb/d)","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","NA","NA"
"","Montserrat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MSR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MSR-TBPD.A","            LPG (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MSR-TBPD.A","            Ethane (Mb/d)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Morocco","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MAR-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MAR-TBPD.A","            LPG (Mb/d)","0.451482042","0.3","0.2","0.2","0.2","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MAR-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Mozambique","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.13-4-MOZ-TBPD.A","        Liquefied petroleum gases and ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.6899-4-MOZ-TBPD.A","            LPG (Mb/d)","0.541772087","0.2","0.1","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"INTL.8499-4-MOZ-TBPD.A","            Ethane (Mb/d)","NA","NA","NA","NA","NA","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA"
"","Namibia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Exports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
